"longitude","latitude","magnitude","time_string","depth","catalog_id","event_id"
10.2885367394374,39.4897007403993,4.07246600260491,"2021-07-01-01T15:11:42",NA,4617,1
7.8890413698909,46.3662069273857,4.15082561166976,"2021-07-01-01T22:17:16",NA,4653,8
19.5810990021284,40.184002419044,4.53402617206447,"2021-07-01-01T00:50:37",NA,4663,2
16.1771264333302,41.5091172365794,4.47776003527308,"2021-07-01-01T09:48:52",NA,4749,2
16.1373961339805,41.5306662479652,4.56440252605395,"2021-07-01-01T12:50:16",NA,4749,4
11.5654734365803,44.2663734122418,4.89791553373742,"2021-07-01-01T06:45:23",NA,4764,4
12.6290052043591,37.4149108061828,4.65207147715361,"2021-07-01-01T16:14:45",NA,4807,2
17.2446013130993,37.6073111016951,4.21957573398886,"2021-07-01-01T19:56:50",NA,5068,4
15.1007607360934,37.7150457348732,4.54970268602659,"2021-07-01-01T14:04:04",NA,5146,4
13.1231908480255,42.643268510838,4.42180005903532,"2021-07-01-01T11:28:08",NA,5198,1
5.9072184805572,46.2181769720032,4.23480521311516,"2021-07-01-01T13:09:59",NA,5272,2
8.6537242462826,45.2801378021478,4.31107284522063,"2021-07-01-01T06:38:36",NA,5397,1
12.4757213887814,45.9401709036985,4.64769841937601,"2021-07-01-01T19:36:05",NA,5433,4
16.0620829630015,39.6401173137524,5.02222257449217,"2021-07-01-01T04:05:42",NA,5456,1
12.6392260186416,42.3616396959149,4.03312073467521,"2021-07-01-01T02:20:03",NA,5547,1
13.3379707141775,43.2039358083964,4.80991974541199,"2021-07-01-01T10:06:24",NA,5611,1
9.63509969691187,40.3125667169085,4.06232353371708,"2021-07-01-01T19:15:38",NA,5689,1
10.6628190167286,45.2765884041847,4.01925792746508,"2021-07-01-01T08:28:22",NA,5690,2
8.89305700274464,43.2511638892633,5.30811734076186,"2021-07-01-01T03:09:33",NA,5727,1
5.70469195108209,45.8364157055994,4.1642788464667,"2021-07-01-01T18:38:58",NA,6207,3
7.86730676779198,44.4765483661243,4.11998033109504,"2021-07-01-01T22:44:17",NA,6245,1
17.4032182851275,38.5077505857199,4.57617559661739,"2021-07-01-01T01:44:16",NA,6453,1
9.40985409134207,47.0982048586924,4.93950884612647,"2021-07-01-01T21:13:33",NA,6523,1
12.9622546360274,44.0749794464558,4.09117190968021,"2021-07-01-01T07:39:57",NA,6664,1
15.8486837251782,37.5218274497703,4.87275908997276,"2021-07-01-01T14:09:46",NA,6669,2
15.5542905719592,37.3845399176651,4.6920999956213,"2021-07-01-01T18:27:20",NA,6670,5
7.25471760000847,46.3102448157002,4.31282347462155,"2021-07-01-01T02:42:29",NA,6730,1
8.95180629467016,47.6800744431026,4.50954790499602,"2021-06-30-30T01:41:32",NA,6796,1
8.91447891772713,47.5667459852424,5.15708937627179,"2021-06-30-30T08:00:08",NA,6809,1
13.1463860164816,37.3601985201165,4.88122555940868,"2021-06-30-30T23:10:21",NA,6822,1
7.13369600474201,44.1514021642704,4.38907110971656,"2021-07-01-01T01:21:18",NA,6840,3
18.9964604982296,40.2487636580076,4.24912525493751,"2021-07-01-01T16:58:10",NA,6847,1
10.2443341516692,47.9384675194264,4.17758551214638,"2021-07-01-01T10:43:28",NA,6855,2
9.65442573938938,46.1241026067692,4.31199032527884,"2021-07-01-01T01:28:00",NA,6893,1
11.4225340183377,47.1655080608265,4.46670174101827,"2021-07-01-01T07:44:39",NA,6929,1
11.1328024879867,41.6907310738116,4.05092175897847,"2021-07-01-01T14:57:52",NA,7021,2
8.13560832897667,42.8534727031942,4.71230107225326,"2021-07-01-01T09:48:09",NA,7157,1
14.0168961539208,36.2827678538081,4.22931348085989,"2021-06-30-30T23:09:46",NA,7188,1
15.5875304068623,35.5861237067274,4.35368099441402,"2021-07-01-01T13:31:03",NA,7204,3
11.3698883843655,43.6747729837606,4.14865737609827,"2021-07-01-01T00:05:19",NA,7206,1
13.1589347823588,44.6405830553225,4.72828861880086,"2021-07-01-01T12:07:48",NA,7296,1
12.4913797753467,36.9679858390605,4.12459437199847,"2021-06-30-30T23:16:10",NA,7312,1
7.59641835211637,43.670956971298,4.33839134051155,"2021-07-01-01T20:01:05",NA,7323,1
15.4056603313984,46.2571579590688,4.20611729026426,"2021-07-01-01T19:35:26",NA,7403,2
16.8326032433745,42.8376391405759,4.54077735472383,"2021-07-01-01T14:23:22",NA,7417,3
13.4284742633794,39.6797018035576,4.1816994959952,"2021-07-01-01T16:07:13",NA,7425,2
12.5953326821304,42.7584066842496,4.23607915225822,"2021-07-01-01T15:33:24",NA,7442,5
5.90172125631617,45.2726806079838,4.40431402580301,"2021-07-01-01T17:44:38",NA,7452,1
12.425692045386,40.9900073800208,4.17987507556381,"2021-07-01-01T21:09:05",NA,7512,2
13.2235066906912,40.8029971055153,4.81547295467533,"2021-07-01-01T15:11:13",NA,7680,2
11.2308833513814,37.2841838103677,4.13012782632435,"2021-07-01-01T02:58:22",NA,7754,1
18.5484648069269,39.3961458487338,4.16335835867731,"2021-07-01-01T19:56:55",NA,7875,2
11.5300026214738,47.3629217930221,6.22286094580062,"2021-07-01-01T21:58:21",NA,7895,5
10.0859209810756,42.0869221839118,4.14703283206862,"2021-07-01-01T04:44:33",NA,7937,1
14.7576353061773,37.3459123114822,4.61282874647214,"2021-06-29-29T02:17:58",NA,8000,1
